Index,Sentence_index,Sentence,POS_Tagged_Tokens,Lemmas
9019,536,,snowdrift[JJ],snowdrift
9020,536,,snowflake[NN],snowflake
9021,536,,hoarfrost[NN],hoarfrost
9022,536,,nippy[JJ],nippy
9023,536,,([(],(
9024,536,,a[DT],a
9025,536,,common[JJ],common
9026,536,,adjective[NN],adjective
9027,536,,for[IN],for
9028,536,,cold[NN],cold
9029,536,,)[)],)
9030,536,,gritter[NN],gritter
9031,536,,([(],(
9032,536,,vehicle[NN],vehicle
9033,536,,for[IN],for
9034,536,,spreading[VBG],spread
9035,536,,grit/salt[NN],grit/salt
9036,536,,)[)],)
9037,536,,hoar[NN],hoar
9038,536,,frost[NN],frost
9039,536,,([(],(
9040,536,,often[RB],often
9041,536,,used[VBN],use
9042,536,,)[)],)
9043,536,,clothing/items[NNS],clothing/items
9044,536,,:[:],:
9045,536,,coat[NN],coat
9046,536,,jacket[NN],jacket
9047,536,,scarf[NN],scarf
9048,536,,gloves[NNS],glove
9049,536,,mittens[VBZ],mittens
9050,536,,hat[NN],hat
9051,536,,([(],(
9052,536,,often[RB],often
9053,536,,``[``],``
9054,536,,woolly[RB],woolly
9055,536,,hat[WP],hat
9056,536,,''[''],''
9057,536,,)[)],)
9058,536,,boots[FW],boot
9059,536,,([(],(
9060,536,,snow[JJ],snow
9061,536,,boots[NNS],boot
9062,536,,",[,]",","
9063,536,,winter[NN],winter
9064,536,,boots[NNS],boot
9065,536,,",[,]",","
9066,536,,wellies[NNS],wellies
9067,536,,-[:],-
9068,536,,wellington[NN],wellington
9069,536,,boots[NNS],boot
9070,536,,",[,]",","
9071,536,,good[JJ],good
9072,536,,for[IN],for
9073,536,,wet[JJ],wet
9074,536,,conditions[NNS],condition
9075,536,,)[)],)
9076,536,,jumper[NN],jumper
9077,536,,([(],(
9078,536,,common[JJ],common
9079,536,,term[NN],term
9080,536,,for[IN],for
9081,536,,sweater[NN],sweater
9082,536,,)[)],)
9083,536,,thermal[NN],thermal
9084,536,,underwear[JJ],underwear
9085,536,,([(],(
9086,536,,common[JJ],common
9087,536,,term[NN],term
9088,536,,)[)],)
9089,536,,earmuffs[VBZ],earmuffs
9090,536,,parka[JJ],parka
9091,536,,polo[NN],polo
9092,536,,neck[NN],neck
9093,536,,([(],(
9094,536,,turtle[JJ],turtle
9095,536,,neck[NN],neck
9096,536,,)[)],)
9097,536,,activities/concepts[NNS],activities/concepts
9098,536,,:[:],:
9099,536,,skiing[VBG],ski
9100,536,,snowboarding[VBG],snowboard
9101,536,,tobogganing[VBG],toboggan
9102,536,,/[JJ],/
9103,536,,toboggan[JJ],toboggan
9104,536,,ice[NN],ice
9105,536,,skating[VBG],skate
9106,536,,snowball[JJ],snowball
9107,536,,fight[NN],fight
9108,536,,building[VBG],build
9109,536,,a[DT],a
9110,536,,snowman[JJ],snowman
9111,536,,fireplace[NN],fireplace
9112,536,,hot[JJ],hot
9113,536,,chocolate[NN],chocolate
9114,536,,/[NNP],/
9115,536,,cocoa[NN],cocoa
9116,536,,soup[NN],soup
9117,536,,festive[JJ],festive
9118,536,,season[NN],season
9119,536,,([(],(
9120,536,,common[JJ],common
9121,536,,alternative[NN],alternative
9122,536,,to[TO],to
9123,536,,'holiday[CD],'holiday
9124,536,,season[NN],season
9125,536,,'[''],'
9126,536,,)[)],)
9127,536,,christmas[VBP],christmas
9128,536,,new[JJ],new
9129,536,,year[NN],year
9130,536,,'s[POS],'s
9131,536,,cozy[NN],cozy
9132,536,,warm[JJ],warm
9133,536,,hibernate[NN],hibernate
9134,536,,mince[NN],mince
9135,536,,pie[NN],pie
9136,536,,christmas[NN],christmas
9137,536,,pudding[VBG],pudding
9138,536,,christmas[NN],christmas
9139,536,,cracker[NN],cracker
9140,536,,([(],(
9141,536,,for[IN],for
9142,536,,the[DT],the
9143,536,,table[NN],table
9144,536,,)[)],)
9145,536,,boxing[NN],boxing
9146,536,,day[NN],day
9147,536,,([(],(
9148,536,,december[VB],december
9149,536,,26th[CD],26th
9150,536,,holiday[NN],holiday
9151,536,,)[)],)
9152,536,,winter[NN],winter
9153,536,,break[NN],break
9154,536,,snow[JJ],snow
9155,536,,day[NN],day
9156,536,,([(],(
9157,536,,also[RB],also
9158,536,,used[VBN],use
9159,536,,",[,]",","
9160,536,,though[IN],though
9161,536,,maybe[RB],maybe
9162,536,,less[JJR],less
9163,536,,frequent[JJ],frequent
9164,536,,as[IN],a
9165,536,,school[NN],school
9166,536,,closures[NNS],closure
9167,536,,due[JJ],due
9168,536,,to[TO],to
9169,536,,snow[VB],snow
9170,536,,might[MD],might
9171,536,,be[VB],be
9172,536,,rarer[VBN],rarer
9173,536,,in[IN],in
9174,536,,some[DT],some
9175,536,,parts[NNS],part
9176,536,,)[)],)
9177,536,,cabin[VBP],cabin
9178,536,,fever[RB],fever
9179,536,,winter[JJR],winter
9180,536,,wonderland[NN],wonderland
9181,536,,yule[NN],yule
9182,536,,carol[NN],carol
9183,536,,singing[VBG],sing
9184,536,,key[JJ],key
9185,536,,differences[NNS],difference
9186,536,,summarized[VBN],summarize
9187,536,,:[:],:
9188,536,,clothing[NN],clothing
9189,536,,:[:],:
9190,536,,``[``],``
9191,536,,sweater[NN],sweater
9192,536,,''[''],''
9193,536,,([(],(
9194,536,,us[PRP],u
9195,536,,)[)],)
9196,536,,vs.[FW],vs.
9197,536,,``[``],``
9198,536,,jumper[NN],jumper
9199,536,,''[''],''
9200,536,,([(],(
9201,536,,uk[JJ],uk
9202,536,,)[)],)
9203,536,,;[:],;
9204,536,,``[``],``
9205,536,,long[JJ],long
9206,536,,johns[NN],john
9207,536,,''[''],''
9208,536,,([(],(
9209,536,,us[PRP],u
9210,536,,)[)],)
9211,536,,vs.[FW],vs.
9212,536,,``[``],``
9213,536,,thermal[JJ],thermal
9214,536,,underwear[NN],underwear
9215,536,,''[''],''
9216,536,,([(],(
9217,536,,uk[JJ],uk
9218,536,,)[)],)
9219,536,,.[.],.
9220,537,"""Frankenstein"" by Mary Shelley: Often overlooked, the novel culminates in an arctic chase, emphasizing themes of isolation, ambition, and the harshness of nature.",``[``],``
9221,537,,wellies[NNS],wellies
9222,537,,''[''],''
9223,537,,are[VBP],be
9224,537,,distinctly[RB],distinctly
9225,537,,british[JJ],british
9226,537,,for[IN],for
9227,537,,rain/mud[NN],rain/mud
9228,537,,boots[NNS],boot
9229,537,,",[,]",","
9230,537,,often[RB],often
9231,537,,worn[VBN],wear
9232,537,,in[IN],in
9233,537,,winter[NN],winter
9234,537,,.[.],.
9235,538,2,activities/vehicles[NNS],activities/vehicles
9236,538,,:[:],:
9237,538,,``[``],``
9238,538,,sledding/sled[VBN],sledding/sled
9239,538,,''[''],''
9240,538,,([(],(
9241,538,,us[PRP],u
9242,538,,)[)],)
9243,538,,vs.[FW],vs.
9244,538,,``[``],``
9245,538,,tobogganing/toboggan[NN],tobogganing/toboggan
9246,538,,''[''],''
9247,538,,([(],(
9248,538,,uk[JJ],uk
9249,538,,)[)],)
9250,538,,.[.],.
9251,539,"""Ethan Frome"" by Edith Wharton: A bleak and tragic novella set in a New England winter, where the landscape mirrors the characters' despair.",``[``],``
9252,539,,plow[JJ],plow
9253,539,,''[''],''
9254,539,,([(],(
9255,539,,us[PRP],u
9256,539,,)[)],)
9257,539,,vs.[FW],vs.
9258,539,,``[``],``
9259,539,,gritter[NN],gritter
9260,539,,''[''],''
9261,539,,([(],(
9262,539,,uk[JJ],uk
9263,539,,)[)],)
9264,539,,for[IN],for
9265,539,,winter[NN],winter
9266,539,,road[NN],road
9267,539,,vehicles[NNS],vehicle
9268,539,,.[.],.
9269,540,3,holidays/food[NN],holidays/food
9270,540,,:[:],:
9271,540,,``[``],``
9272,540,,holiday[NN],holiday
9273,540,,season[NN],season
9274,540,,''[''],''
9275,540,,([(],(
9276,540,,us[PRP],u
9277,540,,)[)],)
9278,540,,vs.[FW],vs.
9279,540,,``[``],``
9280,540,,festive[JJ],festive
9281,540,,season[NN],season
9282,540,,''[''],''
9283,540,,([(],(
9284,540,,uk[JJ],uk
9285,540,,)[)],)
9286,540,,.[.],.
9287,541,"""Dubliners"" by James Joyce (specifically ""The Dead""): ""The Dead"" is arguably the greatest short story ever written about winter and New Year's Eve, full of poignant reflection.",``[``],``
9288,541,,eggnog[JJ],eggnog
9289,541,,''[''],''
9290,541,,([(],(
9291,541,,us[PRP],u
9292,541,,specific[VBP],specific
9293,541,,drink[VB],drink
9294,541,,)[)],)
9295,541,,vs.[FW],vs.
9296,541,,``[``],``
9297,541,,mince[NN],mince
9298,541,,pie[NN],pie
9299,541,,",[,]",","
9300,541,,''[''],''
9301,541,,``[``],``
9302,541,,christmas[NN],christmas
9303,541,,pudding[NN],pudding
9304,541,,",[,]",","
9305,541,,''[''],''
9306,541,,``[``],``
9307,541,,christmas[NN],christmas
9308,541,,crackers[NNS],cracker
9309,541,,",[,]",","
9310,541,,''[''],''
9311,541,,and[CC],and
9312,541,,``[``],``
9313,541,,boxing[JJ],boxing
9314,541,,day[NN],day
9315,541,,''[''],''
9316,541,,([(],(
9317,541,,uk[JJ],uk
9318,541,,specific[JJ],specific
9319,541,,traditions[NNS],tradition
9320,541,,)[)],)
9321,541,,.[.],.
9322,542,## Movies for Winter Watching,adjectives[NNS],adjective
9323,542,,:[:],:
9324,542,,``[``],``
9325,542,,nippy[JJ],nippy
9326,542,,''[''],''
9327,542,,is[VBZ],be
9328,542,,a[DT],a
9329,542,,very[RB],very
9330,542,,common[JJ],common
9331,542,,british[JJ],british
9332,542,,term[NN],term
9333,542,,for[IN],for
9334,542,,cold[JJ],cold
9335,542,,.[.],.
9336,543,### Cozy & Festive Comfort,many[JJ],many
9337,543,,words[NNS],word
9338,543,,",[,]",","
9339,543,,like[IN],like
9340,543,,``[``],``
9341,543,,snow[JJ],snow
9342,543,,",[,]",","
9343,543,,''[''],''
9344,543,,``[``],``
9345,543,,ice[NN],ice
9346,543,,",[,]",","
9347,543,,''[''],''
9348,543,,``[``],``
9349,543,,cold[NN],cold
9350,543,,",[,]",","
9351,543,,''[''],''
9352,543,,``[``],``
9353,543,,blizzard[NN],blizzard
9354,543,,",[,]",","
9355,543,,''[''],''
9356,543,,``[``],``
9357,543,,scarf[NN],scarf
9358,543,,",[,]",","
9359,543,,''[''],''
9360,543,,``[``],``
9361,543,,gloves[NNS],glove
9362,543,,",[,]",","
9363,543,,''[''],''
9364,543,,``[``],``
9365,543,,hat[FW],hat
9366,543,,",[,]",","
9367,543,,''[''],''
9368,543,,``[``],``
9369,543,,boots[NNS],boot
9370,543,,",[,]",","
9371,543,,''[''],''
9372,543,,``[``],``
9373,543,,skiing[NN],skiing
9374,543,,",[,]",","
9375,543,,''[''],''
9376,543,,``[``],``
9377,543,,fireplace[NN],fireplace
9378,543,,",[,]",","
9379,543,,''[''],''
9380,543,,``[``],``
9381,543,,hot[JJ],hot
9382,543,,chocolate[NN],chocolate
9383,543,,",[,]",","
9384,543,,''[''],''
9385,543,,and[CC],and
9386,543,,``[``],``
9387,543,,cozy[NN],cozy
9388,543,,",[,]",","
9389,543,,''[''],''
9390,543,,are[VBP],be
9391,543,,universally[RB],universally
9392,543,,understood[JJ],understood
9393,543,,and[CC],and
9394,543,,used[VBN],use
9395,543,,in[IN],in
9396,543,,both[DT],both
9397,543,,american[JJ],american
9398,543,,and[CC],and
9399,543,,british[JJ],british
9400,543,,english[NN],english
9401,543,,.[.],.
9402,544,1,end[NN],end
9403,544,,of[IN],of
9404,544,,chat[WP],chat
9405,544,,[[NNP],[
9406,544,,user[NN],user
9407,544,,][NN],]
9408,544,,:[:],:
9409,544,,who[WP],who
9410,544,,are[VBP],be
9411,544,,the[DT],the
9412,544,,best[JJS],best
9413,544,,teams[NNS],team
9414,544,,in[IN],in
9415,544,,the[DT],the
9416,544,,nfl[JJ],nfl
9417,544,,right[NN],right
9418,544,,now[RB],now
9419,544,,--[:],--
9420,544,,-[:],-
9421,544,,[[NN],[
9422,544,,assistant[JJ],assistant
9423,544,,][NN],]
9424,544,,:[:],:
9425,544,,the[DT],the
9426,544,,nfl[NN],nfl
9427,544,,season[NN],season
9428,544,,is[VBZ],be
9429,544,,dynamic[JJ],dynamic
9430,544,,",[,]",","
9431,544,,and[CC],and
9432,544,,``[``],``
9433,544,,best[JJS],best
9434,544,,''[''],''
9435,544,,can[MD],can
9436,544,,change[VB],change
9437,544,,week-to-week[JJ],week-to-week
9438,544,,![.],!
9439,545,"""It's a Wonderful Life"" (1946): The quintessential Christmas classic about finding joy and meaning, even in the darkest times.",however[RB],however
9440,545,,",[,]",","
9441,545,,looking[VBG],look
9442,545,,at[IN],at
9443,545,,current[JJ],current
9444,545,,performance[NN],performance
9445,545,,",[,]",","
9446,545,,roster[NN],roster
9447,545,,strength[NN],strength
9448,545,,",[,]",","
9449,545,,coaching[NN],coaching
9450,545,,",[,]",","
9451,545,,and[CC],and
9452,545,,super[JJ],super
9453,545,,bowl[NN],bowl
9454,545,,potential[NN],potential
9455,545,,",[,]",","
9456,545,,here[RB],here
9457,545,,are[VBP],be
9458,545,,the[DT],the
9459,545,,teams[NNS],team
9460,545,,generally[RB],generally
9461,545,,considered[VBN],consider
9462,545,,among[IN],among
9463,545,,the[DT],the
9464,545,,elite[JJ],elite
9465,545,,right[NN],right
9466,545,,now[RB],now
9467,545,,:[:],:
9468,545,,the[DT],the
9469,545,,top[JJ],top
9470,545,,tier[NN],tier
9471,545,,([(],(
9472,545,,strong[JJ],strong
9473,545,,super[NN],super
9474,545,,bowl[NN],bowl
9475,545,,favorites[NNS],favorite
9476,545,,)[)],)
9477,545,,:[:],:
9478,545,,1[CD],1
9479,545,,.[.],.
9480,546,2,san[JJ],san
9481,546,,francisco[JJ],francisco
9482,546,,49ers[NNS],49ers
9483,546,,:[:],:
9484,546,,when[WRB],when
9485,546,,healthy[JJ],healthy
9486,546,,",[,]",","
9487,546,,they[PRP],they
9488,546,,might[MD],might
9489,546,,be[VB],be
9490,546,,the[DT],the
9491,546,,most[RBS],most
9492,546,,complete[JJ],complete
9493,546,,team[NN],team
9494,546,,in[IN],in
9495,546,,the[DT],the
9496,546,,league[NN],league
9497,546,,.[.],.
9498,547,"""Elf"" (2003): A hilarious and heartwarming tale of a human raised by elves, bringing pure holiday cheer to New York City.",elite[JJ],elite
9499,547,,defense[NN],defense
9500,547,,",[,]",","
9501,547,,dominant[JJ],dominant
9502,547,,run[NN],run
9503,547,,game[NN],game
9504,547,,",[,]",","
9505,547,,and[CC],and
9506,547,,explosive[JJ],explosive
9507,547,,playmakers[NNS],playmaker
9508,547,,all[DT],all
9509,547,,over[IN],over
9510,547,,the[DT],the
9511,547,,field[NN],field
9512,547,,.[.],.
9513,548,3,brock[NN],brock
9514,548,,purdy[NN],purdy
9515,548,,is[VBZ],be
9516,548,,playing[VBG],play
9517,548,,very[RB],very
9518,548,,efficiently[RB],efficiently
9519,548,,.[.],.
9520,549,"""Love Actually"" (2003): An ensemble romantic comedy exploring various intertwining love stories during the Christmas season in London.",2[CD],2
9521,549,,.[.],.
9522,550,4,baltimore[NN],baltimore
9523,550,,ravens[NNS],raven
9524,550,,:[:],:
9525,550,,boasting[NN],boasting
9526,550,,perhaps[RB],perhaps
9527,550,,the[DT],the
9528,550,,best[JJS],best
9529,550,,defense[NN],defense
9530,550,,in[IN],in
9531,550,,the[DT],the
9532,550,,nfl[NN],nfl
9533,550,,",[,]",","
9534,550,,coupled[VBN],couple
9535,550,,with[IN],with
9536,550,,an[DT],an
9537,550,,mvp-caliber[JJ],mvp-caliber
9538,550,,lamar[NN],lamar
9539,550,,jackson[NN],jackson
9540,550,,leading[VBG],lead
9541,550,,a[DT],a
9542,550,,potent[NN],potent
9543,550,,and[CC],and
9544,550,,diverse[JJ],diverse
9545,550,,offense[NN],offense
9546,550,,.[.],.
9547,551,"""The Holiday"" (2006): Two women swap homes for the holidays, finding romance and self-discovery in snowy England and sunny California.",they[PRP],they
9548,551,,are[VBP],be
9549,551,,a[DT],a
9550,551,,tough[JJ],tough
9551,551,,out[RP],out
9552,551,,for[IN],for
9553,551,,anyone[NN],anyone
9554,551,,.[.],.
9555,552,5,3[CD],3
9556,552,,.[.],.
9557,553,"""Home Alone"" (1990): A childhood classic about a boy defending his home from burglars over Christmas",kansas[VB],kansas
9558,553,,city[NN],city
9559,553,,chiefs[NNS],chief
9560,553,,:[:],:
9561,553,,you[PRP],you
9562,553,,can[MD],can
9563,553,,never[RB],never
9564,553,,count[VB],count
9565,553,,out[RP],out
9566,553,,a[DT],a
9567,553,,team[NN],team
9568,553,,led[VBN],lead
9569,553,,by[IN],by
9570,553,,patrick[NN],patrick
9571,553,,mahomes[NNS],mahomes
9572,553,,and[CC],and
9573,553,,andy[JJ],andy
9574,553,,reid[NN],reid
9575,553,,.[.],.
9576,554,"Snow, slapstick, and family warmth.",while[IN],while
9577,554,,their[PRP$],their
9578,554,,offense[NN],offense
9579,554,,has[VBZ],have
9580,554,,had[VBN],have
9581,554,,some[DT],some
9582,554,,inconsistencies[NNS],inconsistency
9583,554,,",[,]",","
9584,554,,their[PRP$],their
9585,554,,defense[NN],defense
9586,554,,has[VBZ],have
9587,554,,been[VBN],be
9588,554,,playing[VBG],play
9589,554,,at[IN],at
9590,554,,an[DT],an
9591,554,,elite[JJ],elite
9592,554,,level[NN],level
9593,554,,",[,]",","
9594,554,,and[CC],and
9595,554,,they[PRP],they
9596,554,,always[RB],always
9597,554,,find[VBP],find
9598,554,,ways[NNS],way
9599,554,,to[TO],to
9600,554,,win[VB],win
9601,554,,.[.],.
9602,555,6,4[CD],4
9603,555,,.[.],.
9604,556,"""When Harry Met Sally..."" (1989): Not exclusively a holiday film, but much of the iconic romance unfolds against the backdrop of chilly New York winters.",philadelphia[NN],philadelphia
9605,556,,eagles[NNS],eagle
9606,556,,:[:],:
9607,556,,despite[IN],despite
9608,556,,some[DT],some
9609,556,,recent[JJ],recent
9610,556,,wobbles[NNS],wobble
9611,556,,",[,]",","
9612,556,,their[PRP$],their
9613,556,,roster[NN],roster
9614,556,,is[VBZ],be
9615,556,,still[RB],still
9616,556,,incredibly[RB],incredibly
9617,556,,talented[VBN],talented
9618,556,,on[IN],on
9619,556,,both[DT],both
9620,556,,sides[NNS],side
9621,556,,of[IN],of
9622,556,,the[DT],the
9623,556,,ball[NN],ball
9624,556,,.[.],.
9625,557,### Chilling Thrillers & Horrors,jalen[NN],jalen
9626,557,,hurts[VBZ],hurt
9627,557,,is[VBZ],be
9628,557,,a[DT],a
9629,557,,proven[JJ],proven
9630,557,,winner[NN],winner
9631,557,,",[,]",","
9632,557,,and[CC],and
9633,557,,their[PRP$],their
9634,557,,offensive[JJ],offensive
9635,557,,and[CC],and
9636,557,,defensive[JJ],defensive
9637,557,,lines[NNS],line
9638,557,,are[VBP],be
9639,557,,among[IN],among
9640,557,,the[DT],the
9641,557,,best[JJS],best
9642,557,,.[.],.
9643,558,1,strong[JJ],strong
9644,558,,contenders[NNS],contender
9645,558,,/[VBP],/
9646,558,,playoff[NN],playoff
9647,558,,threat[NN],threat
9648,558,,([(],(
9649,558,,could[MD],could
9650,558,,make[VB],make
9651,558,,a[DT],a
9652,558,,deep[JJ],deep
9653,558,,run[NN],run
9654,558,,)[)],)
9655,558,,:[:],:
9656,558,,5[CD],5
9657,558,,.[.],.
9658,559,"""The Shining"" (1980): A classic horror masterpiece about a family isolated in a snowbound hotel, where madness sets in.",dallas[NNS],dallas
9659,559,,cowboys[NNS],cowboy
9660,559,,:[:],:
9661,559,,when[WRB],when
9662,559,,they[PRP],they
9663,559,,'re[VBP],'re
9664,559,,clicking[VBG],click
9665,559,,",[,]",","
9666,559,,they[PRP],they
9667,559,,'re[VBP],'re
9668,559,,incredibly[RB],incredibly
9669,559,,dangerous[JJ],dangerous
9670,559,,.[.],.
9671,560,2,dak[NN],dak
9672,560,,prescott[NN],prescott
9673,560,,is[VBZ],be
9674,560,,playing[VBG],play
9675,560,,at[IN],at
9676,560,,an[DT],an
9677,560,,mvp[NN],mvp
9678,560,,level[NN],level
9679,560,,",[,]",","
9680,560,,and[CC],and
9681,560,,their[PRP$],their
9682,560,,defense[NN],defense
9683,560,,generates[VBZ],generate
9684,560,,turnovers[NNS],turnover
9685,560,,.[.],.
9686,561,"""Fargo"" (1996): A dark crime comedy set in the snowy landscapes of Minnesota and North Dakota, with an unforgettable ensemble cast.",consistency[NN],consistency
9687,561,,against[IN],against
9688,561,,top[JJ],top
9689,561,,teams[NNS],team
9690,561,,is[VBZ],be
9691,561,,sometimes[RB],sometimes
9692,561,,questioned[JJ],questioned
9693,561,,",[,]",","
9694,561,,but[CC],but
9695,561,,they[PRP],they
9696,561,,have[VBP],have
9697,561,,the[DT],the
9698,561,,talent[NN],talent
9699,561,,.[.],.
9700,562,3,6[CD],6
9701,562,,.[.],.
9702,563,"""The Thing"" (1982): John Carpenter's sci-fi horror cult classic about a research team in Antarctica hunted by a shape-shifting alien",miami[NN],miami
9703,563,,dolphins[NNS],dolphin
9704,563,,:[:],:
9705,563,,their[PRP$],their
9706,563,,offense[NN],offense
9707,563,,is[VBZ],be
9708,563,,explosive[JJ],explosive
9709,563,,and[CC],and
9710,563,,can[MD],can
9711,563,,score[VB],score
9712,563,,points[NNS],point
9713,563,,in[IN],in
9714,563,,a[DT],a
9715,563,,hurry[NN],hurry
9716,563,,with[IN],with
9717,563,,tua[JJ],tua
9718,563,,tagovailoa[NN],tagovailoa
9719,563,,",[,]",","
9720,563,,tyreek[NN],tyreek
9721,563,,hill[NN],hill
9722,563,,",[,]",","
9723,563,,and[CC],and
9724,563,,jaylen[NN],jaylen
9725,563,,waddle[NN],waddle
9726,563,,.[.],.
9727,564,Incredible tension and practical effects.,the[DT],the
9728,564,,defense[NN],defense
9729,564,,has[VBZ],have
9730,564,,playmakers[NNS],playmaker
9731,564,,but[CC],but
9732,564,,can[MD],can
9733,564,,be[VB],be
9734,564,,inconsistent[JJ],inconsistent
9735,564,,against[IN],against
9736,564,,top-tier[JJ],top-tier
9737,564,,offenses[NNS],offense
9738,564,,.[.],.
9739,565,4,7[CD],7
9740,565,,.[.],.
9741,566,"""Wind River"" (2017): A gripping crime thriller set on a Native American reservation in the desolate, snow-covered Wyoming wilderness.",buffalo[NN],buffalo
9742,566,,bills[NNS],bill
9743,566,,:[:],:
9744,566,,after[IN],after
9745,566,,a[DT],a
9746,566,,mid-season[JJ],mid-season
9747,566,,slump[NN],slump
9748,566,,",[,]",","
9749,566,,they[PRP],they
9750,566,,'ve[VBP],'ve
9751,566,,found[VBN],find
9752,566,,their[PRP$],their
9753,566,,stride[NN],stride
9754,566,,",[,]",","
9755,566,,thanks[NNS],thanks
9756,566,,to[TO],to
9757,566,,josh[VB],josh
9758,566,,allen[NN],allen
9759,566,,'s[POS],'s
9760,566,,heroics[NNS],heroic
9761,566,,and[CC],and
9762,566,,a[DT],a
9763,566,,resurgent[NN],resurgent
9764,566,,defense[NN],defense
9765,566,,.[.],.
9766,567,5,they[PRP],they
9767,567,,are[VBP],be
9768,567,,always[RB],always
9769,567,,a[DT],a
9770,567,,threat[NN],threat
9771,567,,in[IN],in
9772,567,,the[DT],the
9773,567,,afc[NN],afc
9774,567,,.[.],.
9775,568,"""The Hateful Eight"" (2015): Quentin Tarantino's snowy Western, where a group of strangers is trapped together in a cabin during a blizzard.",8[CD],8
